key,text,tag,file
Sex_DoublePenetrationM.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]雙洞齊插了。M,Sex_DoublePenetrationM.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_DoublePenetrationM.xml
Sex_Fellatio.label,[待翻译] 口交,Sex_Fellatio.label,InteractionDef\Sex_Fellatio.xml
Sex_Fellatio.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]口交了陰莖。,Sex_Fellatio.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Fellatio.xml
Sex_Fellatio.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->口交了[INITIATOR_nameDef]的陰莖。,Sex_Fellatio.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Fellatio.xml
Sex_Fingering.label,[待翻译] 指交,Sex_Fingering.label,InteractionDef\Sex_Fingering.xml
Sex_Fingering.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]用手指撫弄了陰道。,Sex_Fingering.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Fingering.xml
Sex_Fingering.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->用手指撫弄了[INITIATOR_nameDef]的陰道。,Sex_Fingering.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Fingering.xml
Sex_Fisting.label,[待翻译] 拳交,Sex_Fisting.label,InteractionDef\Sex_Fisting.xml
Sex_Fisting.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]拳交了。,Sex_Fisting.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Fisting.xml
Sex_Fisting.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->拳交了[INITIATOR_nameDef]。,Sex_Fisting.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Fisting.xml
Sex_Footjob.label,[待翻译] 足交,Sex_Footjob.label,InteractionDef\Sex_Footjob.xml
Sex_Footjob.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]用腳擼了一發。,Sex_Footjob.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Footjob.xml
Sex_Footjob.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->用腳給[INITIATOR_nameDef]的陰莖擼了一發。,Sex_Footjob.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Footjob.xml
Sex_Handjob.label,[待翻译] 手交,Sex_Handjob.label,InteractionDef\Sex_Handjob.xml
Sex_Handjob.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]用手擼了一發。,Sex_Handjob.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Handjob.xml
Sex_Handjob.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->用手給[INITIATOR_nameDef]擼了一發。,Sex_Handjob.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Handjob.xml
Sex_Makeout.label,[待翻译] 相互親吻,Sex_Makeout.label,InteractionDef\Sex_Makeout.xml
Sex_Makeout.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->與[RECIPIENT_nameDef]接吻了。,Sex_Makeout.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Makeout.xml
Sex_Makeout.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->與[INITIATOR_nameDef]接吻了。,Sex_Makeout.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Makeout.xml
Sex_MutualHandholding.label,[待翻译] 相互牽手,Sex_MutualHandholding.label,InteractionDef\Sex_MutualHandholding.xml
Sex_MutualHandholding.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->與[RECIPIENT_nameDef]手牽手一步兩步三步四步望著天。,Sex_MutualHandholding.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_MutualHandholding.xml
Sex_MutualHandholding.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->與[INITIATOR_nameDef]手牽手一步兩步三步四步望著天。,Sex_MutualHandholding.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_MutualHandholding.xml
Sex_MutualMasturbation.label,[待翻译] 相互手淫,Sex_MutualMasturbation.label,InteractionDef\Sex_MutualMasturbation.xml
Sex_MutualMasturbation.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->與[RECIPIENT_nameDef]相互手淫。,Sex_MutualMasturbation.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_MutualMasturbation.xml
Sex_MutualMasturbation.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->與[INITIATOR_nameDef]相互手淫。,Sex_MutualMasturbation.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_MutualMasturbation.xml
Sex_MutualTailholding.label,[待翻译] 尾巴交織,Sex_MutualTailholding.label,InteractionDef\Sex_MutualTailholding.xml
Sex_MutualTailholding.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->與[RECIPIENT_nameDef]相互將尾巴交織在一起。,Sex_MutualTailholding.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_MutualTailholding.xml
Sex_MutualTailholding.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->與[INITIATOR_nameDef]相互將尾巴交織在一起。,Sex_MutualTailholding.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_MutualTailholding.xml
Sex_Reverse_Anal.label,[待翻译] 肛交,Sex_Reverse_Anal.label,InteractionDef\Sex_Reverse_Anal.xml
Sex_Reverse_Anal.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]爆菊了。,Sex_Reverse_Anal.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Anal.xml
Sex_Reverse_Anal.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->爆了[INITIATOR_nameDef]的菊花。,Sex_Reverse_Anal.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Anal.xml
Sex_Reverse_Beakjob.label,[待翻译] 真空吸吮,Sex_Reverse_Beakjob.label,InteractionDef\Sex_Reverse_Beakjob.xml
Sex_Reverse_Beakjob.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->真空吸吮了[RECIPIENT_nameDef]的陰莖。,Sex_Reverse_Beakjob.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Beakjob.xml
Sex_Reverse_Beakjob.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]真空吸吮了陰莖。,Sex_Reverse_Beakjob.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Beakjob.xml
Sex_Reverse_Breastjob.label,[待翻译] 乳交,Sex_Reverse_Breastjob.label,InteractionDef\Sex_Reverse_Breastjob.xml
Sex_Reverse_Breastjob.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->用乳房給[RECIPIENT_nameDef]的陰莖擼了一發。,Sex_Reverse_Breastjob.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Breastjob.xml
Sex_Reverse_Breastjob.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]用乳房擼了一發。,Sex_Reverse_Breastjob.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Breastjob.xml
Sex_Reverse_Cunnilingus.label,[待翻译] 舔陰,Sex_Reverse_Cunnilingus.label,InteractionDef\Sex_Reverse_Cunnilingus.xml
Sex_Reverse_Cunnilingus.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->舔了[RECIPIENT_nameDef]的陰道。,Sex_Reverse_Cunnilingus.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Cunnilingus.xml
Sex_Reverse_Cunnilingus.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]舔了陰道。,Sex_Reverse_Cunnilingus.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Cunnilingus.xml
Sex_Reverse_DoublePenetration.label,[待翻译] 雙洞齊插,Sex_Reverse_DoublePenetration.label,InteractionDef\Sex_Reverse_DoublePenetration.xml
Sex_Reverse_DoublePenetration.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]雙洞齊插了。,Sex_Reverse_DoublePenetration.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_DoublePenetration.xml
Sex_Reverse_DoublePenetration.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->雙洞齊插了[INITIATOR_nameDef]。,Sex_Reverse_DoublePenetration.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_DoublePenetration.xml
Sex_Reverse_DoublePenetrationM.label,[待翻译] 雙洞齊插M,Sex_Reverse_DoublePenetrationM.label,InteractionDef\Sex_Reverse_DoublePenetrationM.xml
Sex_Reverse_DoublePenetrationM.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]雙洞齊插了。M,Sex_Reverse_DoublePenetrationM.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_DoublePenetrationM.xml
Sex_Reverse_DoublePenetrationM.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->雙洞齊插了[INITIATOR_nameDef]。M,Sex_Reverse_DoublePenetrationM.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_DoublePenetrationM.xml
Sex_Reverse_Fellatio.label,[待翻译] 口交,Sex_Reverse_Fellatio.label,InteractionDef\Sex_Reverse_Fellatio.xml
Sex_Reverse_Fellatio.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->口交了[RECIPIENT_nameDef]的肉棒。,Sex_Reverse_Fellatio.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Fellatio.xml
Sex_Reverse_Fellatio.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]口交了肉棒。,Sex_Reverse_Fellatio.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Fellatio.xml
Sex_Reverse_Fingering.label,[待翻译] 指交,Sex_Reverse_Fingering.label,InteractionDef\Sex_Reverse_Fingering.xml
Sex_Reverse_Fingering.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->用手指撫弄了[RECIPIENT_nameDef]的陰道。,Sex_Reverse_Fingering.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Fingering.xml
Sex_Reverse_Fingering.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]用手指撫弄了陰道。,Sex_Reverse_Fingering.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Fingering.xml
Sex_Reverse_Fisting.label,[待翻译] 拳交,Sex_Reverse_Fisting.label,InteractionDef\Sex_Reverse_Fisting.xml
Sex_Reverse_Fisting.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->拳交了[RECIPIENT_nameDef]。,Sex_Reverse_Fisting.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Fisting.xml
Sex_Reverse_Fisting.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]拳交了。,Sex_Reverse_Fisting.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Fisting.xml
Sex_Reverse_Footjob.label,[待翻译] 足交,Sex_Reverse_Footjob.label,InteractionDef\Sex_Reverse_Footjob.xml
Sex_Reverse_Footjob.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->用腳給[RECIPIENT_nameDef]的陰莖擼了一發。,Sex_Reverse_Footjob.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Footjob.xml
Sex_Reverse_Footjob.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]用腳擼了一發。,Sex_Reverse_Footjob.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Footjob.xml
Sex_Reverse_Handjob.label,[待翻译] 手交,Sex_Reverse_Handjob.label,InteractionDef\Sex_Reverse_Handjob.xml
Sex_Reverse_Handjob.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->用手給[RECIPIENT_nameDef的陰莖擼了一發。,Sex_Reverse_Handjob.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Handjob.xml
Sex_Reverse_Handjob.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]用手擼了一發。,Sex_Reverse_Handjob.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Handjob.xml
Sex_Reverse_Rimming.label,[待翻译] 舔肛,Sex_Reverse_Rimming.label,InteractionDef\Sex_Reverse_Rimming.xml
Sex_Reverse_Rimming.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->舔了舔[RECIPIENT_nameDef]的肛門。,Sex_Reverse_Rimming.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Rimming.xml
Sex_Reverse_Rimming.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->被[INITIATOR_nameDef]舔了肛門。,Sex_Reverse_Rimming.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Rimming.xml
Sex_Reverse_Vaginal.label,[待翻译] 陰道性交,Sex_Reverse_Vaginal.label,InteractionDef\Sex_Reverse_Vaginal.xml
Sex_Reverse_Vaginal.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->和[RECIPIENT_nameDef]做愛被內射了。,Sex_Reverse_Vaginal.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Reverse_Vaginal.xml
Sex_Reverse_Vaginal.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->和[INITIATOR_nameDef]做愛並內射了。,Sex_Reverse_Vaginal.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Reverse_Vaginal.xml
Sex_Rimming.label,[待翻译] 舔肛,Sex_Rimming.label,InteractionDef\Sex_Rimming.xml
Sex_Rimming.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->被[RECIPIENT_nameDef]舔了肛門。,Sex_Rimming.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Rimming.xml
Sex_Rimming.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->舔了舔[INITIATOR_nameDef]的肛門。,Sex_Rimming.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Rimming.xml
Sex_Scissoring.label,[待翻译] 剪刀腿,Sex_Scissoring.label,InteractionDef\Sex_Scissoring.xml
Sex_Scissoring.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->和[RECIPIENT_nameDef]以剪刀腿的姿勢磨豆腐。,Sex_Scissoring.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Scissoring.xml
Sex_Scissoring.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->和[INITIATOR_nameDef]以剪刀腿的姿勢磨豆腐。,Sex_Scissoring.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Scissoring.xml
Sex_Sixtynine.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->和[RECIPIENT_nameDef]以69的姿勢做愛。,Sex_Sixtynine.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Sixtynine.xml
Sex_Sixtynine.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->和[INITIATOR_nameDef]以69的姿勢做愛。,Sex_Sixtynine.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Sixtynine.xml
Sex_Vaginal.label,[待翻译] 陰道性交,Sex_Vaginal.label,InteractionDef\Sex_Vaginal.xml
Sex_Vaginal.logRulesInitiator.rulesStrings.0,[待翻译] r_logentry->和[RECIPIENT_nameDef]做愛並內射了。,Sex_Vaginal.logRulesInitiator.rulesStrings.0,InteractionDef\Sex_Vaginal.xml
Sex_Vaginal.logRulesRecipient.rulesStrings.0,[待翻译] r_logentry->和[INITIATOR_nameDef]做愛被內射了。,Sex_Vaginal.logRulesRecipient.rulesStrings.0,InteractionDef\Sex_Vaginal.xml
GettinBred.reportString,[待翻译] 被配種。,GettinBred.reportString,JobDef\Jobs_Bestiality.xml
Breed.reportString,[待翻译] 配種。,Breed.reportString,JobDef\Jobs_Bestiality.xml
RJW_Mate.reportString,[待翻译] 交配。,RJW_Mate.reportString,JobDef\Jobs_Bestiality.xml
Bestiality.reportString,[待翻译] 獸交。,Bestiality.reportString,JobDef\Jobs_Bestiality.xml
BestialityForFemale.reportString,[待翻译] 獸交。,BestialityForFemale.reportString,JobDef\Jobs_Bestiality.xml
StruggleInBondageGear.reportString,[待翻译] 掙扎。,StruggleInBondageGear.reportString,JobDef\Jobs_Bondage.xml
UnlockBondageGear.reportString,[待翻译] 解鎖。,UnlockBondageGear.reportString,JobDef\Jobs_Bondage.xml
GiveBondageGear.reportString,[待翻译] 穿戴。,GiveBondageGear.reportString,JobDef\Jobs_Bondage.xml
CleanSelf.reportString,[待翻译] 自我清潔。,CleanSelf.reportString,JobDef\Jobs_CleanSelf.xml
RJW_Knotted.reportString,[待翻译] 打結了，哦豁。,RJW_Knotted.reportString,JobDef\Jobs_Knotted.xml
RJW_Masturbate.reportString,[待翻译] 自慰。,RJW_Masturbate.reportString,JobDef\Jobs_Masturbate.xml
ViolateCorpse.reportString,[待翻译] 褻瀆屍體。,ViolateCorpse.reportString,JobDef\Jobs_Necro.xml
Quickie.reportString,[待翻译] 和某人打野戰。,Quickie.reportString,JobDef\Jobs_Quickie.xml
GettingQuickie.reportString,[待翻译] 愛愛。,GettingQuickie.reportString,JobDef\Jobs_Quickie.xml
GettinRaped.reportString,[待翻译] 被強姦。,GettinRaped.reportString,JobDef\Jobs_Rape.xml
RapeComfortPawn.reportString,[待翻译] 強姦洩慾囚犯。,RapeComfortPawn.reportString,JobDef\Jobs_Rape.xml
RandomRape.reportString,[待翻译] 隨機強姦。,RandomRape.reportString,JobDef\Jobs_Rape.xml
RapeEnemy.reportString,[待翻译] 強姦敵人。,RapeEnemy.reportString,JobDef\Jobs_Rape.xml
RapeEnemyByInsect.reportString,[待翻译] 被蟲子強姦的敵人。,RapeEnemyByInsect.reportString,JobDef\Jobs_Rape.xml
RapeEnemyByAnimal.reportString,[待翻译] 被動物強姦的敵人。,RapeEnemyByAnimal.reportString,JobDef\Jobs_Rape.xml
RapeEnemyByMech.reportString,[待翻译] 被機械體強姦的敵人。,RapeEnemyByMech.reportString,JobDef\Jobs_Rape.xml
RapeEnemyToParasite.reportString,[待翻译] 強姦敵對寄生體。,RapeEnemyToParasite.reportString,JobDef\Jobs_Rape.xml
JoinInBed.reportString,[待翻译] 爬上某人的床。,JoinInBed.reportString,JobDef\Jobs_Sex.xml
GettinLoved.reportString,[待翻译] 愛愛。,GettinLoved.reportString,JobDef\Jobs_Sex.xml
GettinLicked.reportString,[待翻译] 被口交（舔）,GettinLicked.reportString,JobDef\Jobs_Sex.xml
GettinSucked.reportString,[待翻译] 被口交（吮吸）,GettinSucked.reportString,JobDef\Jobs_Sex.xml
WhoreIsServingVisitors.reportString,[待翻译] 服務訪客。,WhoreIsServingVisitors.reportString,JobDef\Jobs_Whoring.xml
WhoreInvitingVisitors.reportString,[待翻译] 嘗試勾搭。,WhoreInvitingVisitors.reportString,JobDef\Jobs_Whoring.xml
RJW_HackMechPregnancy.reportString,[待翻译] 正駭入植入目標A身體的機械裝置。,RJW_HackMechPregnancy.reportString,JobDefs\Jobs_Biotech.xml
RJW_Brothel.label,[待翻译] 妓院,RJW_Brothel.label,MainButtonDef\MainButtons.xml
RJW_Brothel.description,[待翻译] 列出這個地區的妓女名單。,RJW_Brothel.description,MainButtonDef\MainButtons.xml
Sex.label,[待翻译] 性幻想,Sex.label,MeditationFocusDef\MeditationFocuses.xml
Chemical_HumpShroom.label,[待翻译] 駝峰菇,Chemical_HumpShroom.label,NeedDef\Humpshroom.xml
Chemical_HumpShroom.description,[待翻译] 這個人對駝峰菇著了迷，如果失去了它，這個人的效能力將大幅度下降。,Chemical_HumpShroom.description,NeedDef\Humpshroom.xml
Sex.label,[待翻译] 性需求,Sex.label,NeedDef\Needs_Sex.xml
Sex.description,[待翻译] 代表著對性行為的需求，可以通過相關行動獲得，會隨著時間減少，睡眠時不會下降。,Sex.description,NeedDef\Needs_Sex.xml
RJW_Fertility.label,[待翻译] 生育能力,RJW_Fertility.label,PawnCapacityDef\PawnCapacity_Fertility.xml
RJW_WhoreExperience.label,[待翻译] 經驗,RJW_WhoreExperience.label,PawnColumnDef\PawnColumns.xml
RJW_PriceRangeOfWhore.label,[待翻译] 價格,RJW_PriceRangeOfWhore.label,PawnColumnDef\PawnColumns.xml
RJW_EarnedMoneyByWhore.label,[待翻译] 總盈利,RJW_EarnedMoneyByWhore.label,PawnColumnDef\PawnColumns.xml
RJW_CountOfWhore.label,[待翻译] 服務次數,RJW_CountOfWhore.label,PawnColumnDef\PawnColumns.xml
RJW_AverageMoneyByWhore.label,[待翻译] 平均盈利,RJW_AverageMoneyByWhore.label,PawnColumnDef\PawnColumns.xml
RJW_WhoreMood.label,[待翻译] 心情,RJW_WhoreMood.label,PawnColumnDef\PawnColumns.xml
Nymph.label,[待翻译] 流鶯,Nymph.label,PawnKindDef\PawnKind_Nymph.xml
RJW_Sire.label,[待翻译] 父親,RJW_Sire.label,PawnRelationDef\PawnRelations_Beast.xml
RJW_Pup.label,[待翻译] 兒子,RJW_Pup.label,PawnRelationDef\PawnRelations_Beast.xml
Child_Beast.label,[待翻译] 兒子,Child_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
Sibling_Beast.label,[待翻译] 兄弟,Sibling_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
HalfSibling_Beast.label,[待翻译] 半血緣兄弟,HalfSibling_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
Grandparent_Beast.label,[待翻译] 祖父,Grandparent_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
Grandchild_Beast.label,[待翻译] 孫子,Grandchild_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
NephewOrNiece_Beast.label,[待翻译] 侄甥,NephewOrNiece_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
UncleOrAunt_Beast.label,[待翻译] 叔舅,UncleOrAunt_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
Cousin_Beast.label,[待翻译] 從兄弟姊妹,Cousin_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
GreatGrandparent_Beast.label,[待翻译] 曾祖父,GreatGrandparent_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
GreatGrandchild_Beast.label,[待翻译] 曾孫,GreatGrandchild_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
GranduncleOrGrandaunt_Beast.label,[待翻译] 叔舅公,GranduncleOrGrandaunt_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
GrandnephewOrGrandniece_Beast.label,[待翻译] 侄甥孫,GrandnephewOrGrandniece_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
CousinOnceRemoved_Beast.label,[待翻译] 族親,CousinOnceRemoved_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
SecondCousin_Beast.label,[待翻译] 再從兄弟姊妹,SecondCousin_Beast.label,PawnRelationDef\PawnRelations_Beast.xml
