key,text,tag,translated
ThingDef/HydraulicBreasts.label,hydraulic breasts,label,水力乳房
ThingDef/HydraulicBreasts.description,Prosthetic breasts. Conical metal.,description,假乳房。圆锥形金属。
ThingDef/HydraulicAnus.label,hydraulic anus,label,液压肛门
ThingDef/HydraulicAnus.description,A prosthetic anus. Its cold metal grip is uncomfortable but it has great suction power.,description,人工肛门。它冰冷的金属握把不舒服，但吸力很强。
ThingDef/BionicPenis.label,bionic penis,label,仿生阴茎
ThingDef/BionicPenis.description,"A high-tech prosthetic penis. Features include:
- Adjustable size allows you to fit in any vagina.
- Over 50 different vibration modes, including 10 of the most stimulating waveforms known to science
- State-of-the-art neural interface activates neural pathways you didn't even know you had to make you feel things you never even imagined.",description,"一个高科技的假体阴茎。特性包括:
-大小可调，让你可以安装在任何阴道。
-超过 50 种不同的振动模式，包括科学已知的 10 个最刺激的波形
-最先进的神经界面激活了你甚至不知道必须让你感受到从未想过的东西的神经路径。"
ThingDef/BionicVagina.label,bionic vagina,label,仿生阴道
ThingDef/BionicVagina.description,"A high-tech prosthetic vagina. Features include:
- Interior lined with 150 million micro-g-spots
- Resizes to fit any penis
- Auto-lubrication with boro-graphitic pseudofluid, smooth but never slimy (includes toggleable sliminess in case you're into that)",description,"一个高科技的人工阴道。特性包括:
-内部有 1.5亿个微点
-调整大小以适合任何阴茎
-使用 boro-石墨假流体自动润滑，光滑但不粘稠 (包括可切换的滑动状态 (如果你喜欢的话)"
ThingDef/BionicBreasts.label,bionic breasts,label,仿生乳房
ThingDef/BionicBreasts.description,"High-tech prosthetic breasts. Features include:
- Resizes to any desired size",description,"高科技的假体乳房。特性包括:
-调整到任何所需的大小"
ThingDef/BionicAnus.label,bionic anus,label,仿生肛门
ThingDef/BionicAnus.description,"A high-tech prosthetic anus. Features include:
- Resizes to any desired size
- Auto-lubrication with boro-graphitic pseudofluid, smooth but never slimy (includes toggleable sliminess in case you're into that)",description,"一个高科技的人工肛门。特性包括:
-调整到任何所需的大小
-使用 boro-石墨假流体自动润滑，光滑但不粘稠 (包括可切换的滑动状态 (如果你喜欢的话)"
ThingDef/ArchotechPenis.label,archotech penis,label,超凡智能的阴茎
ThingDef/ArchotechPenis.description,"An artificial penis built by an archotech. It's stimulating capabilities are unmatched in every kind of sexual situation. Not only is it able to change color, texture, length and shape to provide the perfect stimulation for every kind of orifice, it's also stronger than plasteel and self-repairing. It attaches seamlessly to the body and directly connects to the nervous system to greatly enhance the owner's stamina and virility to keep the pleasure going for as long as possible. AI-controlled vibrations combined with custom pheromones make sure to make every sex-act into an unforgettable experience. Its internal workings are a mystery to all human minds.",description,超凡智能建造的人造鸡巴。它的刺激能力在各种场合都是无与伦比的。它不仅能够改变颜色、质地、长度和形状，为每一种开口提供完美的刺激，而且比玻璃钢和自我修复都要强。它与身体无缝连接，并直接连接到神经系统，大大增强了主人的耐力和阳刚，使愉悦感尽可能的延续下去。AI 控制的震动与自定义的信息素相结合，可以确保让每一次性行为都成为一次难忘的体验。它的内部结构对所有人来说都是个谜。
ThingDef/ArchotechVagina.label,archotech vagina,label,超凡智能阴道
ThingDef/ArchotechVagina.description,"An artificial vagina built by an archotech. It looks exactly like its fleshy original, but its properties make it the perfect replacement for its weaker, organic counterpart. Advanced lubrication, flexibility in addition to its self-repairing mechanisms enables it to endure any type of inserted object with ease and allows any kind of offspring to pass through without complications. It seamlessly attaches to the hosting body and maintains immunity of most known STDs. Exceptional sensitivity, warmth regulation as well as pheromones will satisfy any kind of partner. Its internal workings are a mystery to all human minds.",description,超凡智能建造的人造阴道。它看起来就像它的血肉原质，但它的特性使它成为较弱的有机相对者的完美替代品。先进的润滑能力，灵活的自我修复机制使其能够轻松忍受任何类型的置入物体，并使任何类型的后代都能顺利度过。它能与宿主身体无缝连接，保持对大多数已知性病的免疫。卓越的敏感度、温暖调节以及信息素都会让任何类型的伴侣满意。它的内部结构对所有人来说都是个谜。
ThingDef/ArchotechBreasts.label,archotech breasts,label,超凡仿生胸
ThingDef/ArchotechBreasts.description,"A pair of artificial breasts built by an archotech. They can change shape into any desired appearance, at any time and wont interfere in the wearers activities. Their surface is smoother than any natural skin, while beeing harder to damage than plasteel and beeing able to heal themselves. Its internal workings are a mystery to all human minds.",description,由超凡智能制造的一对人造乳房。它们可以在任何时候改变形状，变成任何想要的外观，并且不会干扰穿戴者的活动。它们的表面比任何天然皮肤都要光滑，而受损程度比玻璃钢更严重，并且能够自愈。它的内部结构对所有人来说都是个谜。
ThingDef/ArchotechAnus.label,archotech anus,label,超凡仿生肛门
ThingDef/ArchotechAnus.description,An artificial anus built by an archotech. It's indistinguishable from a normal anus. Unmatched strength and self-repairing properties make it almost impossible to destroy. Its internal workings are a mystery to all human minds.,description,超凡智能建造的人造肛门。它与正常的肛门无法区分。无与伦比的力量和自我修复的特性使其几乎不可能被摧毁。它的内部结构对所有人来说都是个谜。
ThingDef/OvipositorM.label,ovipositor (Male),label,产卵者 (男性)
ThingDef/OvipositorM.description,Ovipositor used to fertilize eggs.,description,用于使卵受精的产卵器。
ThingDef/OvipositorF.label,ovipositor (Female),label,产卵者 (雌性)
ThingDef/OvipositorF.description,Ovipositor used to lay eggs.,description,产卵师用于产卵。
ThingDef/InsectAnus.label,insect anus,label,虫肛门
ThingDef/InsectAnus.description,Insect anus.,description,虫肛门。
ThingDef/ResinGlob.label,resin,label,树脂
ThingDef/ResinGlob.description,A mixture of highly viscous organic compounds typically harvested from plants.,description,高度粘稠的有机化合物的混合物，通常是从植物中收获的。
ThingDef/SlimeGlob.label,slime glob,label,黏液球
ThingDef/SlimeGlob.description,An oozy slime glob. Useless for humans.,description,一团黏液。对人类毫无用处。
RulePackDef/Bestiality_AnalRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was anally bred by [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被[INITIATOR_nameDef]没有。
RulePackDef/Bestiality_VaginalRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was vaginally bred by [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]由[INITIATOR_nameDef]没有。
RulePackDef/Bestiality_OralRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was orally bred by [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被口育[INITIATOR_nameDef]没有。
RulePackDef/Bestiality_DoublePenRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was double penetrated by [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被穿透[INITIATOR_nameDef]没有。
RulePackDef/Bestiality_Reverse_AnalRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] teased [RECIPIENT_nameDef] into mounting [INITIATOR_nameDef] anally.,li,sent-> [INITIATOR_nameDef]被取笑[RECIPIENT_nameDef]安装中[INITIATOR_nameDef]盟友。
RulePackDef/Bestiality_Reverse_AnalRP.rulePack.rulesStrings.1,sent-> [INITIATOR_nameDef] presented to [RECIPIENT_nameDef].,li,sent-> [INITIATOR_nameDef]出席[RECIPIENT_nameDef]没有。
RulePackDef/Bestiality_Reverse_VaginalRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] teased [RECIPIENT_nameDef] into mounting [INITIATOR_nameDef] vaginally.,li,sent-> [INITIATOR_nameDef]被取笑[RECIPIENT_nameDef]安装中[INITIATOR_nameDef]正在阴道中。
RulePackDef/Bestiality_Reverse_VaginalRP.rulePack.rulesStrings.1,sent-> [INITIATOR_nameDef] presented to [RECIPIENT_nameDef].,li,sent-> [INITIATOR_nameDef]出席[RECIPIENT_nameDef]没有。
RulePackDef/Bestiality_Reverse_OralRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] teased [RECIPIENT_nameDef] into mounting [INITIATOR_nameDef] orally.,li,sent-> [INITIATOR_nameDef]被取笑[RECIPIENT_nameDef]安装中[INITIATOR_nameDef]口头上的。
RulePackDef/Bestiality_Reverse_OralRP.rulePack.rulesStrings.1,sent-> [INITIATOR_nameDef] presented to [RECIPIENT_nameDef].,li,sent-> [INITIATOR_nameDef]出席[RECIPIENT_nameDef]没有。
RulePackDef/Bestiality_Reverse_Double_Penetration.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] teased [RECIPIENT_nameDef] into double penetrating [INITIATOR_nameDef].,li,sent-> [INITIATOR_nameDef]被取笑[RECIPIENT_nameDef]变成双穿透[INITIATOR_nameDef]没有。
RulePackDef/Bestiality_Reverse_Double_Penetration.rulePack.rulesStrings.1,sent-> [INITIATOR_nameDef] presented to [RECIPIENT_nameDef].,li,sent-> [INITIATOR_nameDef]出席[RECIPIENT_nameDef]没有。
RulePackDef/Masturbation_HandjobPRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] released some tension using [INITIATOR_possessive] penis.,li,sent-> [INITIATOR_nameDef]释放一些紧张性使用[INITIATOR_possessive]阴茎。
RulePackDef/Masturbation_HandjobVRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] released some tension using [INITIATOR_possessive] vagina.,li,sent-> [INITIATOR_nameDef]释放一些紧张性使用[INITIATOR_possessive]阴道。
RulePackDef/Masturbation_HandjobARP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] released some tension using [INITIATOR_possessive] anus.,li,sent-> [INITIATOR_nameDef]释放一些紧张性使用[INITIATOR_possessive]肛门。
RulePackDef/Masturbation_HandjobBRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] released some tension using [INITIATOR_possessive] breasts.,li,sent-> [INITIATOR_nameDef]释放一些紧张性使用[INITIATOR_possessive]乳房。
RulePackDef/Masturbation_AutoFellatioRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] autofellated [INITIATOR_possessive] penis.,li,sent-> [INITIATOR_nameDef]自律[INITIATOR_possessive]阴茎。
RulePackDef/Masturbation_AutoBreastjobRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] stroked [INITIATOR_possessive] penis with [INITIATOR_possessive] breasts.,li,sent-> [INITIATOR_nameDef]轻触[INITIATOR_possessive]阴茎伴[INITIATOR_possessive]乳房。
RulePackDef/AnalRapeRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was anally raped by [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被敌我强奸[INITIATOR_nameDef]没有。
RulePackDef/VaginalRapeRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was vaginally raped by [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被[INITIATOR_nameDef]没有。
RulePackDef/FellatioRapeRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was forced to fellate [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被迫假装[INITIATOR_nameDef]没有。
RulePackDef/BeakjobRapeRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was forced to give a beakjob to [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被迫给[INITIATOR_nameDef]没有。
RulePackDef/OtherRapeRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was raped.,li,sent-> [RECIPIENT_nameDef]被强奸了。
RulePackDef/ForcedRimmingRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was forced to lick [INITIATOR_nameDef]'s anus.,li,sent-> [RECIPIENT_nameDef]被迫舔[INITIATOR_nameDef]肛门。
RulePackDef/ForcedCunnilingusRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was forced to lick [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被迫舔[INITIATOR_nameDef]没有。
RulePackDef/ForcedFellatioRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was forced to fellate [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被迫假装[INITIATOR_nameDef]没有。
RulePackDef/ForcedBreastjobRP.rulePack.rulesStrings.0,sent-> [RECIPIENT_nameDef] was forced to give a breastjob to [INITIATOR_nameDef].,li,sent-> [RECIPIENT_nameDef]被迫给[INITIATOR_nameDef]没有。
RulePackDef/HandjobRapeRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] pinned [RECIPIENT_nameDef] down and forcefully jacked [RECIPIENT_objective] off.,li,sent-> [INITIATOR_nameDef]被压住[RECIPIENT_nameDef]击倒在地[RECIPIENT_objective]关。
RulePackDef/HandjobRapeRP.rulePack.rulesStrings.1,sent-> [INITIATOR_nameDef] humiliated [RECIPIENT_nameDef] by forcibly jerking [RECIPIENT_objective] off.,li,sent-> [INITIATOR_nameDef]羞辱[RECIPIENT_nameDef]剧烈抽搐[RECIPIENT_objective]关。
RulePackDef/FootjobRapeRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] gave a forced footjob to [RECIPIENT_nameDef].,li,sent-> [INITIATOR_nameDef]强制步行给[RECIPIENT_nameDef]没有。
RulePackDef/MaleRapeRP.rulePack.rulesStrings.0,sent-> [INITIATOR_nameDef] forced [RECIPIENT_nameDef] to cum.,li,sent-> [INITIATOR_nameDef]强制[RECIPIENT_nameDef]To 射精。
